fold,partition,iso,country_index,local_label,global_label,lat,lng,training_count
3,coarse,IS,6,4,40,65.84778961286119,-16.206266379477118,84
3,coarse,IS,6,5,41,65.8121077391062,-19.27792012185615,145
3,fine,IS,6,0,120,64.82419996755526,-23.76646075484751,21
3,fine,IS,6,1,121,64.24215088010722,-15.541739050747292,20
3,fine,IS,6,2,122,66.11160433926041,-18.644609005787803,52
3,fine,IS,6,3,123,64.03673006186234,-19.028892330413015,14
3,fine,IS,6,4,124,65.95740067949382,-22.879885698608156,36
3,fine,IS,6,5,125,63.845133577969484,-22.40918595877001,46
3,fine,IS,6,6,126,65.81130320950055,-14.986099743509248,33
3,fine,IS,6,7,127,65.85298527222389,-17.06140091227549,55
3,fine,IS,6,8,128,65.64427141605992,-23.556519503907385,56
3,fine,IS,6,9,129,64.04753845941036,-21.072147243440146,32
3,fine,IS,6,10,130,63.58698692924781,-19.872994996781266,21
3,fine,IS,6,11,131,65.23438658839538,-14.430864715434794,44
3,fine,IS,6,12,132,63.516933072868035,-18.561978417545838,56
3,fine,IS,6,13,133,64.82083342708448,-21.54281087403876,32
3,fine,IS,6,14,134,65.53230594601168,-22.109524110695737,40
3,fine,IS,6,15,135,64.77591650256832,-14.152495519842768,63
3,fine,IS,6,16,136,64.92390540788382,-22.742796281528175,31
3,fine,IS,6,17,137,65.67091024743381,-19.27002891938811,51
3,fine,IS,6,18,138,63.946520570920285,-16.68945638942246,27
3,fine,IS,6,19,139,65.59968464310654,-20.285646509078987,38
3,a,IT,7,0,56,37.550038007513216,14.397339231816892,145
3,a,IT,7,1,57,44.912521145990944,8.095936424015923,65
3,a,IT,7,2,58,40.2773123386349,8.96993496629268,137
3,a,IT,7,3,59,45.87246805103744,11.777439688156493,95
3,a,IT,7,4,60,42.71908241128639,12.709994457781276,100
3,a,IT,7,5,61,40.26323214131513,16.89722543731221,132
3,a,IT,7,6,62,41.26118855040477,14.659345228276154,68
3,a,IT,7,7,63,44.14897279769997,10.863647528666304,58
3,b,IT,7,0,84,40.61529166321625,17.134955334220646,99
3,b,IT,7,1,85,46.08447182325092,12.265318817262314,57
3,b,IT,7,2,86,41.26523939089681,14.640341272056581,67
3,b,IT,7,3,87,42.71908241128639,12.709994457781276,100
3,b,IT,7,4,88,38.00874057247022,13.064568991464183,34
3,b,IT,7,5,89,40.74327894301612,9.06337116719781,98
3,b,IT,7,6,90,37.35953766312796,14.738775697324773,106
3,b,IT,7,7,91,45.54174593128488,10.754717790336159,51
3,b,IT,7,8,92,44.78996760978195,7.918132231946342,57
3,b,IT,7,9,93,39.14606360157346,16.187720291407732,39
3,b,IT,7,10,94,39.106030102706065,8.740694868074097,39
3,b,IT,7,11,95,44.06103112001848,10.881247627423406,53
3,c,IT,7,0,126,40.502972012652776,17.745966267963958,49
3,c,IT,7,1,127,38.008141455896926,12.94186621725888,30
3,c,IT,7,2,128,43.63208679291939,10.828827828190901,39
3,c,IT,7,3,129,40.74327894301612,9.06337116719781,98
3,c,IT,7,4,130,42.355775794476116,12.341491908977636,56
3,c,IT,7,5,131,38.98203852890393,16.29217128518794,33
3,c,IT,7,6,132,45.85390363633772,12.845919502099296,28
3,c,IT,7,7,133,36.98993768043216,14.67739182907506,57
3,c,IT,7,8,134,44.55088040870571,7.808488927893208,42
3,c,IT,7,9,135,46.2611701046052,11.44828170819493,40
3,c,IT,7,10,136,39.106030102706065,8.740694868074097,39
3,c,IT,7,11,137,45.5770608662559,8.681972403008748,24
3,c,IT,7,12,138,37.8062282813474,14.748775292333805,53
3,c,IT,7,13,139,40.944971899199224,14.553712626182303,37
3,c,IT,7,14,140,43.38521592186172,13.350755200382658,35
3,c,IT,7,15,141,40.71420836454625,16.348217025091994,63
3,c,IT,7,16,142,41.90033623443824,14.344524574218376,28
3,c,IT,7,17,143,45.019111392299145,11.088918185123207,49
3,coarse,IT,7,0,42,45.689528590998314,11.710487002911117,112
3,coarse,IT,7,1,43,40.55237722110759,16.34801996227679,175
3,coarse,IT,7,2,44,44.65636582985805,8.802844921008843,94
3,coarse,IT,7,3,45,37.59242204523427,14.475078357037061,151
3,coarse,IT,7,4,46,42.658993726207875,12.80321055644897,131
3,coarse,IT,7,5,47,40.2773123386349,8.96993496629268,137
3,fine,IT,7,0,140,40.470390188602174,8.732387424420173,37
3,fine,IT,7,1,141,38.98203852890393,16.29217128518794,33
3,fine,IT,7,2,142,41.25800959102971,14.63940633707297,59
3,fine,IT,7,3,143,45.372524109022315,11.00780732422333,34
3,fine,IT,7,4,144,40.6803340372129,16.438812492764974,65
3,fine,IT,7,5,145,38.007670955002496,12.97178562628538,31
3,fine,IT,7,6,146,44.55088040870571,7.808488927893208,42
3,fine,IT,7,7,147,46.426715223627845,11.367928640588199,29
3,fine,IT,7,8,148,43.252156249622494,13.508148575061053,35
3,fine,IT,7,9,149,36.96853809390242,14.659033760907898,54
3,fine,IT,7,10,150,40.461196933338016,17.812845966630206,44
3,fine,IT,7,11,151,45.571031466353986,8.630301949333397,23
3,fine,IT,7,12,152,42.73449961689953,12.002864955808413,38
3,fine,IT,7,13,153,39.106030102706065,8.740694868074097,39
3,fine,IT,7,14,154,41.97030452000185,12.806988864936601,31
3,fine,IT,7,15,155,43.818292085927894,10.62417816500645,35
3,fine,IT,7,16,156,45.86833527091185,12.711043308660997,33
3,fine,IT,7,17,157,40.908335589806576,9.265452479367301,61
3,fine,IT,7,18,158,37.77929756601604,14.77902760441516,55
3,fine,IT,7,19,159,44.63441393396565,11.53551946747748,22
3,a,NO,8,0,64,59.112582985711455,6.280009074293088,147
3,a,NO,8,1,65,69.06813208652856,17.49033925220882,151
3,a,NO,8,2,66,62.05143990127556,11.593425541255629,49
3,a,NO,8,3,67,59.984031067834216,9.532149577926166,80
3,a,NO,8,4,68,69.99713308056909,25.078416629236255,104
3,a,NO,8,5,69,64.44734761665347,12.398383973041692,80
3,a,NO,8,6,70,67.03047311851493,14.491645371926504,76
3,a,NO,8,7,71,62.23322891251003,6.97496919082156,113
3,b,NO,8,0,96,66.84796983276738,14.714096515761952,62
3,b,NO,8,1,97,58.49872949647484,6.636441482687737,88
3,b,NO,8,2,98,70.4229637728723,25.77661504675282,65
3,b,NO,8,3,99,61.901178233142154,11.790679962000059,43
3,b,NO,8,4,100,64.77569820586388,13.437412664016792,54
3,b,NO,8,5,101,69.25914302870994,23.930658569096853,40
3,b,NO,8,6,102,62.209724970908894,6.8191016462053975,96
3,b,NO,8,7,103,60.017506173150814,6.153363489797985,76
3,b,NO,8,8,104,69.34606478181578,18.09109644996649,99
3,b,NO,8,9,105,60.059491798599396,9.720372491295763,69
3,b,NO,8,10,106,63.61436328815945,10.075988109259953,45
3,b,NO,8,11,107,68.47376525976081,15.706729597438109,63
3,c,NO,8,0,144,69.89063679806877,29.243772631189504,15
3,c,NO,8,1,145,61.106929156009485,9.161170581839007,47
3,c,NO,8,2,146,58.48042378513451,6.434651486837221,81
3,c,NO,8,3,147,69.54629502983725,18.771909465145853,59
3,c,NO,8,4,148,59.538879213091775,9.856890456976858,52
3,c,NO,8,5,149,63.85758749577031,10.651656277263099,32
3,c,NO,8,6,150,67.06261598417893,15.331242984105058,40
3,c,NO,8,7,151,70.6080879042383,24.61398366624186,48
3,c,NO,8,8,152,64.76209251941579,13.46802750780594,50
3,c,NO,8,9,153,62.153581735508446,6.328094631330293,69
3,c,NO,8,10,154,68.6350221229716,17.232928850247625,57
3,c,NO,8,11,155,69.27765111964995,24.061370523647867,42
3,c,NO,8,12,156,68.16514917111078,13.534464280202727,20
3,c,NO,8,13,157,62.024836844432365,12.288033261358091,34
3,c,NO,8,14,158,62.979898364366484,8.283688153734477,31
3,c,NO,8,15,159,59.993202003511776,6.093793819668614,73
3,c,NO,8,16,160,69.06149971631216,15.80202499695853,29
3,c,NO,8,17,161,66.20569519011879,13.810185556279746,21
3,coarse,NO,8,0,48,62.31067304549194,6.963399067111769,111
3,coarse,NO,8,1,49,69.98502942541036,24.95567362501947,107
3,coarse,NO,8,2,50,64.8140033790927,12.676696084509391,101
3,coarse,NO,8,3,51,68.59840963798527,16.664049086313792,203
3,coarse,NO,8,4,52,61.06873199241397,10.534525362619265,107
3,coarse,NO,8,5,53,59.130051336156484,6.659152563414682,171
3,fine,NO,8,0,160,62.31731902695958,6.626277700289336,83
3,fine,NO,8,1,161,70.6080879042383,24.61398366624186,48
3,fine,NO,8,2,162,69.53355471703439,18.792936154988396,59
3,fine,NO,8,3,163,60.55062482651288,6.010990595089531,34
3,fine,NO,8,4,164,68.57602860689964,16.90456543344026,59
3,fine,NO,8,5,165,60.01277788569369,10.14659304289721,41
3,fine,NO,8,6,166,67.06261598417893,15.331242984105058,40
3,fine,NO,8,7,167,64.3306323839765,12.128399775625622,18
3,fine,NO,8,8,168,61.254482469445946,9.128894308809496,37
3,fine,NO,8,9,169,58.50923182095045,6.158968708877067,66
3,fine,NO,8,10,170,59.68001666935831,6.236613572175136,47
3,fine,NO,8,11,171,58.58456655157011,8.671355446879174,31
3,fine,NO,8,12,172,69.89063679806877,29.243772631189504,15
3,fine,NO,8,13,173,64.84587155279124,13.765046045781592,39
3,fine,NO,8,14,174,66.20569519011879,13.810185556279746,21
3,fine,NO,8,15,175,69.25299790797271,16.37515919417479,27
3,fine,NO,8,16,176,61.99899253679823,12.320453214068246,33
3,fine,NO,8,17,177,68.16514917111078,13.534464280202727,20
3,fine,NO,8,18,178,69.27765111964995,24.061370523647867,42
3,fine,NO,8,19,179,63.5535806178704,9.898254799498845,40
3,a,PL,9,0,72,54.240169574871366,17.64014303406283,101
3,a,PL,9,1,73,51.40051680436605,17.042719659749682,73
3,a,PL,9,2,74,53.68520185060478,22.548734801977034,73
3,a,PL,9,3,75,50.10963773326208,22.02165500526854,79
3,a,PL,9,4,76,52.886337585489265,20.1886002209995,132
3,a,PL,9,5,77,51.63363162400802,22.180617704605297,121
3,a,PL,9,6,78,53.25607820323471,15.276843918930048,88
3,a,PL,9,7,79,50.36182568251708,19.628112652222814,80
3,b,PL,9,0,108,53.70176201040759,22.592308526438778,70
3,b,PL,9,1,109,50.26180497238702,18.881404409784093,40
3,b,PL,9,2,110,53.44587946752205,20.003842523439054,76
3,b,PL,9,3,111,53.20564004379474,14.963411813119277,64
3,b,PL,9,4,112,52.204484482708004,20.99187545483471,82
3,b,PL,9,5,113,51.531388021468224,22.563764390845574,87
3,b,PL,9,6,114,53.591517895625564,16.71663796710838,52
3,b,PL,9,7,115,50.43209500183202,20.46356046131233,54
3,b,PL,9,8,116,50.03032790828952,22.174263824960303,66
3,b,PL,9,9,117,54.487562883383376,17.74304726136153,67
3,b,PL,9,10,118,51.21146091835141,16.159926214722358,39
3,b,PL,9,11,119,51.818183710793306,18.38682922501004,50
3,c,PL,9,0,162,50.854144260573804,18.039297819000417,34
3,c,PL,9,1,163,53.73675911928261,15.463178865331376,42
3,c,PL,9,2,164,50.775383531944584,20.907718161821414,34
3,c,PL,9,3,165,53.5308207848628,20.737149387958354,50
3,c,PL,9,4,166,51.6075236781349,22.47505888045284,78
3,c,PL,9,5,167,52.930611519603566,14.863501199298803,39
3,c,PL,9,6,168,53.26663685605183,19.296177116786204,32
3,c,PL,9,7,169,53.280859632288426,17.177168971499103,31
3,c,PL,9,8,170,52.4668187343751,21.28610119172084,47
3,c,PL,9,9,171,51.29042752410524,15.700822998520321,26
3,c,PL,9,10,172,51.8650661397998,17.84320856803989,30
3,c,PL,9,11,173,49.83103622946701,21.870793365538816,49
3,c,PL,9,12,174,50.70655183075877,23.00652832112322,27
3,c,PL,9,13,175,50.021947894463665,19.584165495709822,46
3,c,PL,9,14,176,54.49902410945272,18.53649774625036,31
3,c,PL,9,15,177,53.71501896575451,22.768727942160897,60
3,c,PL,9,16,178,51.87368868840374,20.23118073851581,45
3,c,PL,9,17,179,54.40075182067256,17.244415753244468,46
3,coarse,PL,9,0,54,54.0393046736121,18.092150740109165,125
3,coarse,PL,9,1,55,51.585101443248426,22.01723191502645,152
3,coarse,PL,9,2,56,53.36667457864313,21.64715991732293,146
3,coarse,PL,9,3,57,51.33211467075054,17.696677831153675,105
3,coarse,PL,9,4,58,50.09536003177635,20.939272305611244,123
3,coarse,PL,9,5,59,53.27873890900148,15.345343638766437,96
3,fine,PL,9,0,180,51.441253718230726,22.12071604810357,52
3,fine,PL,9,1,181,53.29182142600567,19.10247026279695,37
3,fine,PL,9,2,182,53.19404386815713,14.956043841739529,63
3,fine,PL,9,3,183,51.29499058338434,17.701594870545964,35
3,fine,PL,9,4,184,53.661232283127966,20.676736571084952,46
3,fine,PL,9,5,185,54.476157444755216,17.857973965682426,62
3,fine,PL,9,6,186,50.78519414080311,20.857221640047104,36
3,fine,PL,9,7,187,49.83103622946701,21.870793365538816,49
3,fine,PL,9,8,188,53.35322774357031,22.812770329429345,35
3,fine,PL,9,9,189,54.16264650382126,22.699217857959834,26
3,fine,PL,9,10,190,52.672869262839015,21.135358314917056,42
3,fine,PL,9,11,191,49.90132908998502,19.757223300121716,34
3,fine,PL,9,12,192,51.29042752410524,15.700822998520321,26
3,fine,PL,9,13,193,51.82011582457087,19.430481788427727,23
3,fine,PL,9,14,194,53.87634148880598,16.44291711528952,45
3,fine,PL,9,15,195,50.512861212454176,18.728650152781654,26
3,fine,PL,9,16,196,52.55094729870079,17.33711154216627,19
3,fine,PL,9,17,197,52.00181821867033,20.812777462953846,37
3,fine,PL,9,18,198,51.870891121993004,23.069570707697352,29
3,fine,PL,9,19,199,50.694996084056505,23.08753521978211,25
3,a,SE,10,0,80,66.86084165872539,20.59961902065027,156
3,a,SE,10,1,81,56.164709016165354,13.961856928570985,61
3,a,SE,10,2,82,57.48335699424158,17.823893206394985,67
3,a,SE,10,3,83,61.994993911742256,15.567105606612905,127
3,a,SE,10,4,84,64.61435011645678,15.769164692423479,100
3,a,SE,10,5,85,59.81636056234656,16.500120183003194,127
3,a,SE,10,6,86,58.34303021281873,13.341742839990637,47
3,a,SE,10,7,87,64.58580757660792,19.66747971687472,115
3,b,SE,10,0,120,57.361195907263415,18.19102198365712,55
3,b,SE,10,1,121,64.0633873176648,19.865552811968477,72
3,b,SE,10,2,122,60.01783449570062,17.089982587843004,80
3,b,SE,10,3,123,66.21666415361078,21.05499508518093,80
3,b,SE,10,4,124,61.15835606245065,14.212978456402663,60
3,b,SE,10,5,125,65.43317604814756,17.587226418562363,96
3,b,SE,10,6,126,56.164709016165354,13.961856928570985,61
3,b,SE,10,7,127,58.66581267392837,15.993784602693989,55
3,b,SE,10,8,128,63.72862537058939,14.941362433208262,73
3,b,SE,10,9,129,61.970583619531396,16.80222424366004,63
3,b,SE,10,10,130,67.56313362183229,20.60781588791564,71
3,b,SE,10,11,131,58.3443049538031,12.639750811540724,34
3,c,SE,10,0,180,61.63952314989697,14.527477159839343,42
3,c,SE,10,1,181,66.59299724720208,20.038441944629344,40
3,c,SE,10,2,182,57.374773979143875,18.29163350343067,52
3,c,SE,10,3,183,56.10480067212,14.105462288147368,58
3,c,SE,10,4,184,61.871617427708934,16.95785550708498,50
3,c,SE,10,5,185,64.11033821058446,15.372822749299225,46
3,c,SE,10,6,186,60.29900229427722,14.567917461898173,34
3,c,SE,10,7,187,66.03685440861025,22.32755229334109,36
3,c,SE,10,8,188,67.60315604816218,20.655817867246764,66
3,c,SE,10,9,189,65.45137664078887,19.17328047307135,46
3,c,SE,10,10,190,64.30361894998349,20.564638321245987,47
3,c,SE,10,11,191,59.219688919396155,16.411263311987533,41
3,c,SE,10,12,192,60.04812276174353,17.442161313424695,57
3,c,SE,10,13,193,58.154201370802774,15.682307952629564,28
3,c,SE,10,14,194,65.44814716341143,16.66854873415514,59
3,c,SE,10,15,195,62.990763540137806,14.32665024718267,32
3,c,SE,10,16,196,63.518790831228685,18.50235229268107,29
3,c,SE,10,17,197,58.173201904706076,12.608080302425307,37
3,coarse,SE,10,0,60,59.76690236753468,16.252622837149374,144
3,coarse,SE,10,1,61,64.7428553129544,18.110179044036684,207
3,coarse,SE,10,2,62,56.86894145083184,13.497943784057274,91
3,coarse,SE,10,3,63,62.23048175049652,15.473354569772539,138
3,coarse,SE,10,4,64,57.486026292387066,17.684174536982404,72
3,coarse,SE,10,5,65,66.89588284839891,20.79457253829574,148
3,fine,SE,10,0,200,60.11978003164611,13.870033020127973,25
3,fine,SE,10,1,201,65.24866843940276,16.484692110064323,46
3,fine,SE,10,2,202,57.39899996507439,18.32280107801565,51
3,fine,SE,10,3,203,60.03919598083018,17.136006459779892,74
3,fine,SE,10,4,204,61.61382422749709,14.4014103020343,40
3,fine,SE,10,5,205,55.856094484204284,13.767766088907658,40
3,fine,SE,10,6,206,67.80376376394362,20.563118978386747,45
3,fine,SE,10,7,207,65.45100686279531,19.217549262233476,47
3,fine,SE,10,8,208,63.05249712007685,14.355640056893943,33
3,fine,SE,10,9,209,66.17643029806354,22.446915401292802,39
3,fine,SE,10,10,210,66.75963524754619,20.111041403249214,57
3,fine,SE,10,11,211,61.839067521741875,16.829218188727904,56
3,fine,SE,10,12,212,64.2938025809197,20.467074581713305,50
3,fine,SE,10,13,213,57.15010479107537,14.511906535514532,14
3,fine,SE,10,14,214,58.79673164460077,16.13372560230316,53
3,fine,SE,10,15,215,64.13589172832772,15.501959705607304,46
3,fine,SE,10,16,216,63.38091482468272,18.529888499387205,24
3,fine,SE,10,17,217,58.107653154432434,12.611033446776243,35
3,fine,SE,10,18,218,56.566148176271646,15.911544946188314,12
3,fine,SE,10,19,219,66.15214935609558,17.34225036216174,13
3,a,TR,11,0,88,37.77618636075706,29.09895777073662,136
3,a,TR,11,1,89,37.917218246550924,40.905013592175195,102
3,a,TR,11,2,90,37.12247453317372,34.266912706453354,136
3,a,TR,11,3,91,39.923852254109576,35.81752877184621,116
3,a,TR,11,4,92,39.68048923896851,43.42132040632921,64
3,a,TR,11,5,93,40.599516145975,27.700207219247165,59
3,a,TR,11,6,94,40.36658959445704,31.74692729205847,101
3,a,TR,11,7,95,40.3168062146439,39.36362229055537,86
3,b,TR,11,0,132,37.89041301666612,40.8031052997207,88
3,b,TR,11,1,133,37.16407429871844,29.88857599846062,71
3,b,TR,11,2,134,38.42599581913599,27.530960930772427,55
3,b,TR,11,3,135,36.72816522896265,33.26506244774016,62
3,b,TR,11,4,136,40.5996360166116,36.55436785597498,83
3,b,TR,11,5,137,40.95479196091925,27.335304516434867,40
3,b,TR,11,6,138,40.267373910893056,39.79208783329348,68
3,b,TR,11,7,139,38.90629669027778,34.73869331991895,88
3,b,TR,11,8,140,39.53447301578953,30.286328675150376,64
3,b,TR,11,9,141,41.02654809282708,32.07828747439862,55
3,b,TR,11,10,142,39.47744131988716,43.30717600346547,74
3,b,TR,11,11,143,36.94293139531655,35.821210294431815,52
3,c,TR,11,0,198,38.46738160520949,27.48366038845785,53
3,c,TR,11,1,199,38.821104841930726,35.566867524948925,49
3,c,TR,11,2,200,40.00240887857521,43.483978530213335,52
3,c,TR,11,3,201,37.248949821623754,30.54861419476954,38
3,c,TR,11,4,202,36.54378738599095,33.3032288425224,51
3,c,TR,11,5,203,36.675906670869864,36.7243401079357,23
3,c,TR,11,6,204,38.973067877356705,30.368729866906857,51
3,c,TR,11,7,205,41.06879512933195,32.23299432659783,45
3,c,TR,11,8,206,36.751894010488044,28.850497663425337,27
3,c,TR,11,9,207,40.29311310774238,39.91603646892142,62
3,c,TR,11,10,208,40.53766616649797,29.962907305259723,31
3,c,TR,11,11,209,40.976030987199145,27.22723222510342,37
3,c,TR,11,12,210,37.85715354530425,40.679730264302215,79
3,c,TR,11,13,211,40.92985728397746,35.80220954959713,54
3,c,TR,11,14,212,38.21934356412551,42.60656346004433,31
3,c,TR,11,15,213,40.03854098690108,37.84926971695513,37
3,c,TR,11,16,214,37.114767238902594,35.03798752758063,32
3,c,TR,11,17,215,38.82718829442308,33.45530229113186,48
3,coarse,TR,11,0,66,37.18422217079849,34.39475515748431,145
3,coarse,TR,11,1,67,39.003310931713415,41.49083675651557,214
3,coarse,TR,11,2,68,40.28600731123493,31.746350618536635,110
3,coarse,TR,11,3,69,40.599516145975,27.700207219247165,59
3,coarse,TR,11,4,70,40.137003288826286,36.51925064182873,141
3,coarse,TR,11,5,71,37.72261031221133,29.059273373888132,131
3,fine,TR,11,0,220,40.94283951961927,27.242618482457203,38
3,fine,TR,11,1,221,40.85683735976411,39.810750031026465,32
3,fine,TR,11,2,222,38.308202273806664,33.441880077836935,29
3,fine,TR,11,3,223,37.98754133973773,41.10827461296643,67
3,fine,TR,11,4,224,38.41712218725335,27.47594178571045,53
3,fine,TR,11,5,225,40.92985728397746,35.80220954959713,54
3,fine,TR,11,6,226,38.88313493918611,30.363408458131335,56
3,fine,TR,11,7,227,41.17308328397272,32.17972477214458,41
3,fine,TR,11,8,228,36.54559202583644,33.3232284815275,52
3,fine,TR,11,9,229,36.96683560364438,29.842817482749858,59
3,fine,TR,11,10,230,40.53766616649797,29.962907305259723,31
3,fine,TR,11,11,231,37.268555376804585,37.41687373250219,10
3,fine,TR,11,12,232,37.42932878558415,39.457969634700795,18
3,fine,TR,11,13,233,40.03854098690108,37.84926971695513,37
3,fine,TR,11,14,234,36.86165224706169,35.39966376174943,44
3,fine,TR,11,15,235,39.691724149709216,40.026419508432,30
3,fine,TR,11,16,236,38.25855081120772,42.80710592045744,25
3,fine,TR,11,17,237,40.00240887857521,43.483978530213335,52
3,fine,TR,11,18,238,39.683702558416066,33.44883481427068,25
3,fine,TR,11,19,239,38.7853479966468,35.6099808613262,47
